Estado;Código Município;Nome Município;Código Função;Nome Função;Código Subfunção;Nome Subfunção;Código Programa;Nome Programa;Código Ação;Nome Ação;Linguagem Cidadã;Valor
RIO DE JANEIRO;5897;SAO GONCALO;12;Educação;847;Transferências para Educação Básica;1448;Qualidade na Escola;0509;Apoio ao Desenvolvimento da Educação Básica;Promed;1473288,30
RIO DE JANEIRO;5897;SAO GONCALO;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0547;Transferências de Cotas-Partes da Compensação Financeira pela Exploração de Recursos Minerais (Lei nº 8.001, de 1990 - Art.2º);CFEM;244180,07
RIO DE JANEIRO;5897;SAO GONCALO;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0C33;Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB;FUNDEB;9190040,93
RIO DE JANEIRO;5897;SAO GONCALO;10;Saúde;303;Suporte Profilático e Terapêutico;1293;Assistência Farmacêutica e Insumos Estratégicos;8415;Manutenção e Funcionamento das Farmácias Populares;Manutenção de Farmácias;70000,00
RIO DE JANEIRO;5897;SAO GONCALO;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0045;Fundo de Participação dos Municípios - FPM (CF, art.159);FPM - CF art. 159;25039846,50
RIO DE JANEIRO;5897;SAO GONCALO;10;Saúde;301;Atenção Básica;1214;Atenção Básica em Saúde;20AD;Piso de Atenção Básica Variável - Saúde da Família;PAB Variável - PSF;19714451,00
RIO DE JANEIRO;5897;SAO GONCALO;10;Saúde;302;Assistência Hospitalar e Ambulatorial;1220;Assistência Ambulatorial e Hospitalar Especializada;20EV;Enfrentamento ao Crack e Outras Drogas; ;34000,00
RIO DE JANEIRO;5897;SAO GONCALO;08;Assistência Social;244;Assistência Comunitária;1335;Transferência de Renda com Condicionalidades - Bolsa Família;8446;Serviço de Apoio à Gestão Descentralizada do Programa Bolsa Família;Indice de Gestão Descentralizada - IGD;62717,20
RIO DE JANEIRO;5897;SAO GONCALO;10;Saúde;303;Suporte Profilático e Terapêutico;1293;Assistência Farmacêutica e Insumos Estratégicos;20AE;Promoção da Assistência Farmacêutica e Insumos Estratégicos na Atenção Básica em Saúde;FARMÁCIA BÁSICA;4870698,80
RIO DE JANEIRO;5897;SAO GONCALO;08;Assistência Social;244;Assistência Comunitária;1335;Transferência de Renda com Condicionalidades - Bolsa Família;8442;Transferência de Renda Diretamente às Famílias em Condição de Pobreza e Extrema Pobreza (Lei nº 10.836, de 2004);Bolsa Família;29575291,00
RIO DE JANEIRO;5897;SAO GONCALO;10;Saúde;302;Assistência Hospitalar e Ambulatorial;1312;Promoção da Capacidade Resolutiva e da Humanização na Atenção à Saúde;8752;Implementação de Políticas de Atenção à Saúde do Homem;HOMEM;75000,00
RIO DE JANEIRO;5897;SAO GONCALO;10;Saúde;302;Assistência Hospitalar e Ambulatorial;1220;Assistência Ambulatorial e Hospitalar Especializada;8585;Atenção à Saúde da População para Procedimentos em Média e Alta Complexidade;TETO MAC;53191801,47
RIO DE JANEIRO;5897;SAO GONCALO;10;Saúde;305;Vigilância Epidemiológica;1444;Vigilância, Prevenção e Controle de Doenças e Agravos;20AL;Incentivo Financeiro aos Estados, Distrito Federal e Municípios Certificados para a Vigilância em Saúde;Vigilância em Saúde;3487488,17
RIO DE JANEIRO;5897;SAO GONCALO;14;Direitos da Cidadania;128;Formação de Recursos Humanos;8034;Nacional de Inclusão de Jovens - ProJovem;86AD;Formação de Profissionais; ;20010,87
RIO DE JANEIRO;5897;SAO GONCALO;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;099B;Transferência a Estados, Distrito Federal e Municípios para Compensação da Isenção do ICMS aos Estados Exportadores - (art. 91 ADCT);Transferências - LC n.º 87/96 e 115/2003;373754,94
RIO DE JANEIRO;5897;SAO GONCALO;27;Desporto e Lazer;812;Desporto Comunitário;1250;Esporte e Lazer da Cidade;2667;Funcionamento de Núcleos de Esporte Recreativo e de Lazer;Núcleos de Esporte Recreativo e de Lazer;600000,00
RIO DE JANEIRO;5897;SAO GONCALO;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0999;Recursos para a Repartição da Contribuição de Intervenção no Domínio Econômico - CIDE-Combustíveis;CIDE - Combustíveis;800255,34
RIO DE JANEIRO;5899;SAO JOAO DA BARRA;08;Assistência Social;243;Assistência à Criança e ao Adolescente;0068;Erradicação do Trabalho Infantil;8662;Concessão de Bolsa para Crianças e Adolescentes em Situação de Trabalho;Transferência de Renda - PETI;7550,00
RIO DE JANEIRO;5899;SAO JOAO DA BARRA;08;Assistência Social;243;Assistência à Criança e ao Adolescente;8034;Nacional de Inclusão de Jovens - ProJovem;20B8;Serviço Socioeducativo para Jovens de 15 a 17 anos;Projovem Adolescente;7537,50
RIO DE JANEIRO;5899;SAO JOAO DA BARRA;08;Assistência Social;244;Assistência Comunitária;1335;Transferência de Renda com Condicionalidades - Bolsa Família;8446;Serviço de Apoio à Gestão Descentralizada do Programa Bolsa Família;Indice de Gestão Descentralizada - IGD;24390,80
RIO DE JANEIRO;5899;SAO JOAO DA BARRA;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0551;Transferências do Fundo Especial dos Royalties pela Produção de Petróleo e Gás Natural (Lei nº 7.525, de 1986 - Art.6º);Royalties;120214,19
RIO DE JANEIRO;5899;SAO JOAO DA BARRA;08;Assistência Social;244;Assistência Comunitária;1335;Transferência de Renda com Condicionalidades - Bolsa Família;8442;Transferência de Renda Diretamente às Famílias em Condição de Pobreza e Extrema Pobreza (Lei nº 10.836, de 2004);Bolsa Família;1465791,00
RIO DE JANEIRO;5899;SAO JOAO DA BARRA;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0C33;Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB;FUNDEB;1008575,86
RIO DE JANEIRO;5899;SAO JOAO DA BARRA;10;Saúde;301;Atenção Básica;1214;Atenção Básica em Saúde;20AD;Piso de Atenção Básica Variável - Saúde da Família;PAB Variável - PSF;508869,00
RIO DE JANEIRO;5899;SAO JOAO DA BARRA;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0045;Fundo de Participação dos Municípios - FPM (CF, art.159);FPM - CF art. 159;7372253,26
RIO DE JANEIRO;5899;SAO JOAO DA BARRA;27;Desporto e Lazer;812;Desporto Comunitário;1250;Esporte e Lazer da Cidade;5450;Implantação e Modernização de Infra-estrutura para Esporte Recreativo e de Lazer;Infraestrutura para Esporte Recreativo e de Lazer;45454,50
RIO DE JANEIRO;5899;SAO JOAO DA BARRA;10;Saúde;303;Suporte Profilático e Terapêutico;1293;Assistência Farmacêutica e Insumos Estratégicos;8415;Manutenção e Funcionamento das Farmácias Populares;Manutenção de Farmácias;70000,00
RIO DE JANEIRO;5899;SAO JOAO DA BARRA;10;Saúde;303;Suporte Profilático e Terapêutico;1293;Assistência Farmacêutica e Insumos Estratégicos;20AE;Promoção da Assistência Farmacêutica e Insumos Estratégicos na Atenção Básica em Saúde;FARMÁCIA BÁSICA;104023,04
RIO DE JANEIRO;5899;SAO JOAO DA BARRA;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0999;Recursos para a Repartição da Contribuição de Intervenção no Domínio Econômico - CIDE-Combustíveis;CIDE - Combustíveis;89742,82
RIO DE JANEIRO;5899;SAO JOAO DA BARRA;12;Educação;306;Alimentação e Nutrição;1061;Brasil Escolarizado;8744;Apoio à Alimentação Escolar na Educação Básica; ;356088,00
RIO DE JANEIRO;5899;SAO JOAO DA BARRA;10;Saúde;304;Vigilância Sanitária;1289;Vigilância e Prevenção de Riscos Decorrentes da Produção e do Consumo de Bens e Serviços;20AB;Incentivo Financeiro aos Estados, Distrito Federal e Municípios para Execução de Ações de Vigilância Sanitária;Vigilância Sanitária;3702,00
RIO DE JANEIRO;5899;SAO JOAO DA BARRA;10;Saúde;305;Vigilância Epidemiológica;1444;Vigilância, Prevenção e Controle de Doenças e Agravos;20AL;Incentivo Financeiro aos Estados, Distrito Federal e Municípios Certificados para a Vigilância em Saúde;Vigilância em Saúde;86599,74
RIO DE JANEIRO;5899;SAO JOAO DA BARRA;12;Educação;847;Transferências para Educação Básica;1061;Brasil Escolarizado;0515;Dinheiro Direto na Escola para a Educação Básica;PDDE;360133,20
RIO DE JANEIRO;5899;SAO JOAO DA BARRA;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;006M;Transferência para Municípios - Imposto Territorial Rural;Transferência - ITR - Municípios;87847,07
RIO DE JANEIRO;5899;SAO JOAO DA BARRA;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;099B;Transferência a Estados, Distrito Federal e Municípios para Compensação da Isenção do ICMS aos Estados Exportadores - (art. 91 ADCT);Transferências - LC n.º 87/96 e 115/2003;82859,76
RIO DE JANEIRO;5899;SAO JOAO DA BARRA;28;Encargos Especiais;847;Transferências para Educação Básica;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0369;Cota-Parte dos Estados e DF do Salário-Educação;Cota-parte dos Estados e DF do Salário-Educação;1343990,23
RIO DE JANEIRO;5899;SAO JOAO DA BARRA;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0547;Transferências de Cotas-Partes da Compensação Financeira pela Exploração de Recursos Minerais (Lei nº 8.001, de 1990 - Art.2º);CFEM;1318,54
RIO DE JANEIRO;5899;SAO JOAO DA BARRA;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0548;Transferências de Cotas-Partes dos Royalties pela Produção de Petróleo e Gás Natural (Lei nº 9.478, de 1997 - Art.48);Royalties;94435058,50
RIO DE JANEIRO;5899;SAO JOAO DA BARRA;10;Saúde;301;Atenção Básica;1214;Atenção Básica em Saúde;8577;Piso de Atenção Básica Fixo;PAB Fixo;435009,01
RIO DE JANEIRO;5899;SAO JOAO DA BARRA;12;Educação;847;Transferências para Educação Básica;1061;Brasil Escolarizado;0969;Apoio ao Transporte Escolar na Educação Básica;PNATE;151,58
RIO DE JANEIRO;5899;SAO JOAO DA BARRA;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0550;Transferências de Cotas-Partes da Participação Especial pela Produção de Petróleo e Gás Natural (Lei nº 9.478, de 1997 - Art.50);Royalties;84678334,27
RIO DE JANEIRO;5901;SAO JOAO DE MERITI;10;Saúde;302;Assistência Hospitalar e Ambulatorial;1220;Assistência Ambulatorial e Hospitalar Especializada;8934;Atenção Especializada em Saúde Bucal;CEO;79200,00
RIO DE JANEIRO;5901;SAO JOAO DE MERITI;10;Saúde;304;Vigilância Sanitária;1289;Vigilância e Prevenção de Riscos Decorrentes da Produção e do Consumo de Bens e Serviços;20AB;Incentivo Financeiro aos Estados, Distrito Federal e Municípios para Execução de Ações de Vigilância Sanitária;Vigilância Sanitária;169232,72
RIO DE JANEIRO;5901;SAO JOAO DE MERITI;10;Saúde;305;Vigilância Epidemiológica;1444;Vigilância, Prevenção e Controle de Doenças e Agravos;20AL;Incentivo Financeiro aos Estados, Distrito Federal e Municípios Certificados para a Vigilância em Saúde;Vigilância em Saúde;1629469,76
RIO DE JANEIRO;5901;SAO JOAO DE MERITI;10;Saúde;422;Direitos Individuais, Coletivos e Difusos;0016;Gestão da Política de Saúde;6182;Ouvidoria Nacional de Saúde;Ouvidoria;38359,89
RIO DE JANEIRO;5901;SAO JOAO DE MERITI;13;Cultura;392;Difusão Cultural;1142;Engenho das Artes;4796;Fomento a Projetos em Arte e Cultura; ;42033,43
RIO DE JANEIRO;5901;SAO JOAO DE MERITI;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;0154;Garantia e Acesso a Direitos;8799;Apoio a Centros de Referência em Direitos Humanos; ;400000,00
RIO DE JANEIRO;5901;SAO JOAO DE MERITI;23;Comércio e Serviços;695;Turismo;1166;Turismo Social no Brasil: Uma Viagem de Inclusão;4620;Promoção de Eventos para Divulgação do Turismo Interno; ;270586,29
RIO DE JANEIRO;5901;SAO JOAO DE MERITI;08;Assistência Social;244;Assistência Comunitária;1335;Transferência de Renda com Condicionalidades - Bolsa Família;8442;Transferência de Renda Diretamente às Famílias em Condição de Pobreza e Extrema Pobreza (Lei nº 10.836, de 2004);Bolsa Família;14367330,00
RIO DE JANEIRO;5901;SAO JOAO DE MERITI;10;Saúde;301;Atenção Básica;1214;Atenção Básica em Saúde;20AD;Piso de Atenção Básica Variável - Saúde da Família;PAB Variável - PSF;5192181,00
RIO DE JANEIRO;5901;SAO JOAO DE MERITI;10;Saúde;302;Assistência Hospitalar e Ambulatorial;1220;Assistência Ambulatorial e Hospitalar Especializada;8761;Serviço de Atendimento Móvel de Urgência - Samu 192;SAMU;810000,00
RIO DE JANEIRO;5901;SAO JOAO DE MERITI;12;Educação;847;Transferências para Educação Básica;1061;Brasil Escolarizado;0515;Dinheiro Direto na Escola para a Educação Básica;PDDE;3353734,99
RIO DE JANEIRO;5901;SAO JOAO DE MERITI;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0045;Fundo de Participação dos Municípios - FPM (CF, art.159);FPM - CF art. 159;23718003,82
RIO DE JANEIRO;5901;SAO JOAO DE MERITI;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0551;Transferências do Fundo Especial dos Royalties pela Produção de Petróleo e Gás Natural (Lei nº 7.525, de 1986 - Art.6º);Royalties;386752,96
RIO DE JANEIRO;5901;SAO JOAO DE MERITI;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;099B;Transferência a Estados, Distrito Federal e Municípios para Compensação da Isenção do ICMS aos Estados Exportadores - (art. 91 ADCT);Transferências - LC n.º 87/96 e 115/2003;150222,54
RIO DE JANEIRO;5901;SAO JOAO DE MERITI;08;Assistência Social;243;Assistência à Criança e ao Adolescente;0073;Enfrentamento da Violência Sexual contra Crianças e Adolescentes;2383;Serviços de Proteção Social a Crianças e Adolescentes Vítimas de Violência, Abuso e Exploração Sexual e suas Famílias;CREAS;13000,00
RIO DE JANEIRO;5901;SAO JOAO DE MERITI;08;Assistência Social;244;Assistência Comunitária;1335;Transferência de Renda com Condicionalidades - Bolsa Família;8446;Serviço de Apoio à Gestão Descentralizada do Programa Bolsa Família;Indice de Gestão Descentralizada - IGD;209973,38
RIO DE JANEIRO;5901;SAO JOAO DE MERITI;10;Saúde;301;Atenção Básica;1214;Atenção Básica em Saúde;12L5;DESCRIÇÃO PENDENTE DE DEFINIÇÃO; ;320000,00
RIO DE JANEIRO;5901;SAO JOAO DE MERITI;10;Saúde;301;Atenção Básica;1214;Atenção Básica em Saúde;8577;Piso de Atenção Básica Fixo;PAB Fixo;5789430,18
RIO DE JANEIRO;5901;SAO JOAO DE MERITI;14;Direitos da Cidadania;366;Educação de Jovens e Adultos;8034;Nacional de Inclusão de Jovens - ProJovem;2A95;Elevação da Escolaridade e Qualificação Profissional - ProJovem Urbano e Campo; ;1049863,65
RIO DE JANEIRO;5901;SAO JOAO DE MERITI;15;Urbanismo;451;Infra-Estrutura Urbana;1128;Urbanização, Regularização Fundiária e Integração de Assentamentos Precários;0644;Apoio à Urbanização de Assentamentos Precários (Habitar-Brasil); ;58456,71
RIO DE JANEIRO;5901;SAO JOAO DE MERITI;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0C33;Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB;FUNDEB;4643493,61
RIO DE JANEIRO;5901;SAO JOAO DE MERITI;10;Saúde;124;Controle Interno;0016;Gestão da Política de Saúde;8708;Auditoria do Sistema Único de Saúde;Auditoria;8676,10
RIO DE JANEIRO;5901;SAO JOAO DE MERITI;10;Saúde;303;Suporte Profilático e Terapêutico;1293;Assistência Farmacêutica e Insumos Estratégicos;20AE;Promoção da Assistência Farmacêutica e Insumos Estratégicos na Atenção Básica em Saúde;FARMÁCIA BÁSICA;1797411,84
